date,crime_type,state,Primary Category,Secondary Category,Months Difference,Crime Severity
2005-10-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,230,7.5
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-11-01,BURGLARY,Illinois,Property Crimes,BURGLARY,229,6.5
2005-11-01,BURGLARY,Illinois,Property Crimes,BURGLARY,229,6.5
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2006-01-01,BATTERY,Illinois,Violent Crimes,BATTERY,227,8.0
2005-10-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,230,8.0
2005-08-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,232,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-09-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,231,8.0
2005-10-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,230,8.0
2023-09-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,15,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-10-01,BURGLARY,Illinois,Property Crimes,BURGLARY,230,6.5
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2006-01-01,BATTERY,Illinois,Violent Crimes,BATTERY,227,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-11-01,BURGLARY,Illinois,Property Crimes,BURGLARY,229,6.5
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-09-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,231,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-12-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,228,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-11-01,BURGLARY,Illinois,Property Crimes,BURGLARY,229,6.5
2005-09-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,231,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2006-01-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,227,7.5
2023-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,15,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-11-01,BURGLARY,Illinois,Property Crimes,BURGLARY,229,6.5
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-12-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,228,7.5
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-12-01,BURGLARY,Illinois,Property Crimes,BURGLARY,228,6.5
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-11-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,229,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2020-03-01,BATTERY,Illinois,Violent Crimes,BATTERY,57,8.0
2005-09-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,231,7.5
2020-06-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,54,8.0
2005-11-01,BURGLARY,Illinois,Property Crimes,BURGLARY,229,6.5
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-12-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,228,8.0
2005-10-01,BURGLARY,Illinois,Property Crimes,BURGLARY,230,6.5
2005-12-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,228,7.5
2005-12-01,BURGLARY,Illinois,Property Crimes,BURGLARY,228,6.5
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2006-01-01,BATTERY,Illinois,Violent Crimes,BATTERY,227,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-12-01,BURGLARY,Illinois,Property Crimes,BURGLARY,228,6.5
2005-10-01,BURGLARY,Illinois,Property Crimes,BURGLARY,230,6.5
2005-11-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,229,8.0
2005-10-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,230,8.0
2005-09-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,231,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-10-01,BURGLARY,Illinois,Property Crimes,BURGLARY,230,6.5
2005-12-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,228,7.5
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-10-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,230,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-11-01,BURGLARY,Illinois,Property Crimes,BURGLARY,229,6.5
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2023-09-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,15,8.0
2005-10-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,230,7.5
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-11-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,229,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-11-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,229,7.5
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-12-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,228,7.5
2005-10-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,230,8.0
2023-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,15,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-10-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,230,7.5
2005-10-01,BURGLARY,Illinois,Property Crimes,BURGLARY,230,6.5
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-11-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,229,8.0
2005-09-01,BURGLARY,Illinois,Property Crimes,BURGLARY,231,6.5
2005-11-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,229,7.5
2005-12-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,228,8.0
2005-11-01,KIDNAPPING,Illinois,Violent Crimes,KIDNAPPING,229,9.0
2005-11-01,BURGLARY,Illinois,Property Crimes,BURGLARY,229,6.5
2005-11-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,229,7.5
2006-01-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,227,8.0
2005-09-01,BURGLARY,Illinois,Property Crimes,BURGLARY,231,6.5
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-10-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,230,7.5
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-12-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,228,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-11-01,BURGLARY,Illinois,Property Crimes,BURGLARY,229,6.5
2005-12-01,BURGLARY,Illinois,Property Crimes,BURGLARY,228,6.5
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-12-01,BURGLARY,Illinois,Property Crimes,BURGLARY,228,6.5
2005-12-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,228,8.0
2023-09-01,BURGLARY,Illinois,Property Crimes,BURGLARY,15,6.5
2005-11-01,BURGLARY,Illinois,Property Crimes,BURGLARY,229,6.5
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2006-01-01,BATTERY,Illinois,Violent Crimes,BATTERY,227,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-11-01,BURGLARY,Illinois,Property Crimes,BURGLARY,229,6.5
2005-09-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,231,8.0
2009-03-01,BATTERY,Illinois,Violent Crimes,BATTERY,189,8.0
2005-12-01,BURGLARY,Illinois,Property Crimes,BURGLARY,228,6.5
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-12-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,228,7.5
2005-12-01,BURGLARY,Illinois,Property Crimes,BURGLARY,228,6.5
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-12-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,228,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-11-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,229,7.5
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-12-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,228,8.0
2020-08-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,52,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-10-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,230,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2006-01-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,227,7.5
2006-01-01,BURGLARY,Illinois,Property Crimes,BURGLARY,227,6.5
2005-10-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,230,7.5
2005-11-01,BURGLARY,Illinois,Property Crimes,BURGLARY,229,6.5
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-10-01,CRIM SEXUAL ASSAULT,Illinois,Violent Crimes,ASSAULT,230,8.0
2020-05-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,55,7.5
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-11-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,229,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-12-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,228,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-11-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,229,7.5
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-11-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,229,7.5
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-05-01,BATTERY,Illinois,Violent Crimes,BATTERY,235,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-11-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,229,7.5
2005-09-01,BURGLARY,Illinois,Property Crimes,BURGLARY,231,6.5
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2006-01-01,BATTERY,Illinois,Violent Crimes,BATTERY,227,8.0
2005-06-01,BATTERY,Illinois,Violent Crimes,BATTERY,234,8.0
2006-01-01,BATTERY,Illinois,Violent Crimes,BATTERY,227,8.0
2023-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,15,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-10-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,230,7.5
2005-09-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,231,7.5
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-10-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,230,8.0
2006-01-01,BATTERY,Illinois,Violent Crimes,BATTERY,227,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2006-01-01,BATTERY,Illinois,Violent Crimes,BATTERY,227,8.0
2005-11-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,229,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-12-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,228,8.0
2005-07-01,BATTERY,Illinois,Violent Crimes,BATTERY,233,8.0
2005-10-01,BURGLARY,Illinois,Property Crimes,BURGLARY,230,6.5
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-10-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,230,7.5
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-12-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,228,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-12-01,BURGLARY,Illinois,Property Crimes,BURGLARY,228,6.5
2005-09-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,231,8.0
2005-09-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,231,7.5
2005-10-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,230,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2020-03-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,57,8.0
2005-09-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,231,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-10-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,230,8.0
2005-11-01,BURGLARY,Illinois,Property Crimes,BURGLARY,229,6.5
2005-10-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,230,8.0
2005-12-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,228,7.5
2005-12-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,228,7.5
2005-10-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,230,7.5
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-11-01,BURGLARY,Illinois,Property Crimes,BURGLARY,229,6.5
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-12-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,228,8.0
2006-01-01,BATTERY,Illinois,Violent Crimes,BATTERY,227,8.0
2005-11-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,229,8.0
2006-01-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,227,8.0
2005-09-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,231,7.5
2005-10-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,230,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-11-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,229,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2006-01-01,BATTERY,Illinois,Violent Crimes,BATTERY,227,8.0
2005-11-01,BURGLARY,Illinois,Property Crimes,BURGLARY,229,6.5
2005-12-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,228,7.5
2005-11-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,229,8.0
2005-12-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,228,7.5
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-12-01,BURGLARY,Illinois,Property Crimes,BURGLARY,228,6.5
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-06-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,234,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-10-01,BURGLARY,Illinois,Property Crimes,BURGLARY,230,6.5
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-11-01,BURGLARY,Illinois,Property Crimes,BURGLARY,229,6.5
2005-11-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,229,7.5
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-09-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,231,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-10-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,230,7.5
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-11-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,229,8.0
2005-11-01,BURGLARY,Illinois,Property Crimes,BURGLARY,229,6.5
2020-09-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,51,8.0
2005-11-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,229,8.0
2006-01-01,BATTERY,Illinois,Violent Crimes,BATTERY,227,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-11-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,229,7.5
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-11-01,BURGLARY,Illinois,Property Crimes,BURGLARY,229,6.5
2006-01-01,BATTERY,Illinois,Violent Crimes,BATTERY,227,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-12-01,BURGLARY,Illinois,Property Crimes,BURGLARY,228,6.5
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-09-01,BURGLARY,Illinois,Property Crimes,BURGLARY,231,6.5
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2006-01-01,BURGLARY,Illinois,Property Crimes,BURGLARY,227,6.5
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-09-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,231,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-09-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,231,8.0
2005-09-01,BURGLARY,Illinois,Property Crimes,BURGLARY,231,6.5
2005-10-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,230,7.5
2005-12-01,BURGLARY,Illinois,Property Crimes,BURGLARY,228,6.5
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-12-01,BURGLARY,Illinois,Property Crimes,BURGLARY,228,6.5
2005-11-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,229,8.0
2005-10-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,230,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-12-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,228,7.5
2020-06-01,BATTERY,Illinois,Violent Crimes,BATTERY,54,8.0
2005-11-01,BURGLARY,Illinois,Property Crimes,BURGLARY,229,6.5
2006-01-01,BATTERY,Illinois,Violent Crimes,BATTERY,227,8.0
2006-01-01,BURGLARY,Illinois,Property Crimes,BURGLARY,227,6.5
2005-11-01,BURGLARY,Illinois,Property Crimes,BURGLARY,229,6.5
2005-11-01,BURGLARY,Illinois,Property Crimes,BURGLARY,229,6.5
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-10-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,230,8.0
2005-12-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,228,8.0
2005-09-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,231,7.5
2005-10-01,BURGLARY,Illinois,Property Crimes,BURGLARY,230,6.5
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2020-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,51,8.0
2005-11-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,229,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-12-01,BURGLARY,Illinois,Property Crimes,BURGLARY,228,6.5
2005-10-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,230,7.5
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-10-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,230,8.0
2005-09-01,BURGLARY,Illinois,Property Crimes,BURGLARY,231,6.5
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-09-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,231,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-09-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,231,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2005-09-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,231,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2006-01-01,BATTERY,Illinois,Violent Crimes,BATTERY,227,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-10-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,230,8.0
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-10-01,BURGLARY,Illinois,Property Crimes,BURGLARY,230,6.5
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
2005-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,231,8.0
2023-09-01,BATTERY,Illinois,Violent Crimes,BATTERY,15,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-10-01,BATTERY,Illinois,Violent Crimes,BATTERY,230,8.0
2005-10-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,230,7.5
2005-10-01,ASSAULT,Illinois,Violent Crimes,ASSAULT,230,8.0
2005-10-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,230,7.5
2005-09-01,ROBBERY,Illinois,Violent Crimes,ROBBERY,231,7.5
2005-11-01,BATTERY,Illinois,Violent Crimes,BATTERY,229,8.0
2005-09-01,BURGLARY,Illinois,Property Crimes,BURGLARY,231,6.5
2005-10-01,BURGLARY,Illinois,Property Crimes,BURGLARY,230,6.5
2005-12-01,BATTERY,Illinois,Violent Crimes,BATTERY,228,8.0
