ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
4443154,HL736821,11/15/2005 01:54:01 PM,046XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1722,17.0,45.0,15.0,06,1144677.0,1926187.0,2005,02/28/2018 03:56:25 PM,41.95347181,-87.743552438,"(41.95347181, -87.743552438)"
4323287,HL605896,09/11/2005 06:20:00 PM,028XX N NARRAGANSETT AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,False,True,2511,25.0,36.0,19.0,04A,1133262.0,1918089.0,2005,02/10/2018 03:50:01 PM,41.931457901,-87.785705885,"(41.931457901, -87.785705885)"
4411976,HL708247,10/31/2005 10:00:00 PM,063XX S PAULINA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,725,7.0,15.0,67.0,07,1166086.0,1862605.0,2005,02/28/2018 03:56:25 PM,41.778566066,-87.666666085,"(41.778566066, -87.666666085)"
4462394,HL756189,11/25/2005 06:15:00 PM,019XX S PULASKI RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1012,10.0,24.0,29.0,07,1150020.0,1890290.0,2005,02/28/2018 03:56:25 PM,41.854864309,-87.724846958,"(41.854864309, -87.724846958)"
4369168,HL659530,10/03/2005 12:00:00 PM,089XX S BLACKSTONE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,413,4.0,8.0,48.0,06,1187680.0,1845901.0,2005,02/28/2018 03:56:25 PM,41.732242075,-87.588032397,"(41.732242075, -87.588032397)"
4419946,HL713537,11/03/2005 04:20:00 PM,004XX E 34TH ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,2122,2.0,4.0,35.0,06,1179925.0,1882604.0,2005,02/28/2018 03:56:25 PM,41.833139425,-87.615319213,"(41.833139425, -87.615319213)"
4472218,HL770977,12/03/2005 10:45:00 PM,032XX W NORTH AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,1422,14.0,26.0,23.0,06,1154527.0,1910453.0,2005,02/10/2018 03:50:01 PM,41.910104781,-87.707764737,"(41.910104781, -87.707764737)"
4381124,HL675525,10/15/2005 08:51:39 PM,064XX S LANGLEY AVE,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,312,3.0,20.0,42.0,08A,1182002.0,1862401.0,2005,02/28/2018 03:56:25 PM,41.777652858,-87.608323713,"(41.777652858, -87.608323713)"
4366634,HL660497,10/08/2005 02:20:00 AM,029XX W COLUMBUS AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,835,8.0,18.0,70.0,05,1157932.0,1853224.0,2005,02/10/2018 03:50:01 PM,41.752992767,-87.696813863,"(41.752992767, -87.696813863)"
4462700,HL761082,11/28/2005 09:15:00 PM,001XX E 111TH ST,0820,THEFT,$500 AND UNDER,STREET,False,False,513,5.0,9.0,49.0,06,1178938.0,1831383.0,2005,02/28/2018 03:56:25 PM,41.692606013,-87.620498091,"(41.692606013, -87.620498091)"
4407005,HL646685,10/01/2005 12:20:09 PM,009XX W SCHOOL ST,2230,LIQUOR LAW VIOLATION,ILLEGAL CONSUMPTION BY MINOR,STREET,True,False,1924,19.0,44.0,6.0,22,1169484.0,1922104.0,2005,02/28/2018 03:56:25 PM,41.941763222,-87.652479016,"(41.941763222, -87.652479016)"
4444910,HL739318,11/16/2005 04:34:23 PM,061XX N PAULINA ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,2433,24.0,40.0,77.0,26,1164069.0,1940847.0,2005,02/10/2018 03:50:01 PM,41.993311074,-87.671849469,"(41.993311074, -87.671849469)"
4306281,HL615697,09/16/2005 11:20:00 AM,008XX W ERIE ST,0810,THEFT,OVER $500,STREET,False,False,1323,12.0,27.0,24.0,06,1170704.0,1904475.0,2005,02/28/2018 03:56:25 PM,41.893361663,-87.648512433,"(41.893361663, -87.648512433)"
12030193,JD208879,04/03/2020 05:40:00 PM,021XX E 69TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,331,3.0,5.0,43.0,06,1191868.0,1859642.0,2020,04/17/2020 03:40:23 PM,41.769848011,-87.572244938,"(41.769848011, -87.572244938)"
4491318,HL792209,12/13/2005 09:30:00 AM,005XX W VAN BUREN ST,0820,THEFT,$500 AND UNDER,RESTAURANT,True,False,111,1.0,2.0,28.0,06,1172646.0,1898435.0,2005,02/28/2018 03:56:25 PM,41.876744768,-87.641559043,"(41.876744768, -87.641559043)"
4527234,HL765702,12/01/2005 12:10:00 PM,041XX W WEST END AVE,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,True,False,1114,11.0,28.0,26.0,18,1148867.0,1900654.0,2005,02/28/2018 03:56:25 PM,41.883326693,-87.728811116,"(41.883326693, -87.728811116)"
4307692,HL616913,09/16/2005 07:44:00 PM,042XX N ASHLAND AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,True,False,1922,19.0,47.0,6.0,26,1164894.0,1928234.0,2005,02/28/2018 03:56:25 PM,41.958683034,-87.669174522,"(41.958683034, -87.669174522)"
4412910,HL706522,10/30/2005 09:00:00 PM,072XX S PEORIA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,733,7.0,17.0,68.0,14,1171559.0,1856821.0,2005,02/28/2018 03:56:25 PM,41.762575886,-87.646771005,"(41.762575886, -87.646771005)"
4374909,HL648858,10/01/2005 04:00:00 PM,091XX S UNIVERSITY AVE,0610,BURGLARY,FORCIBLE ENTRY,"SCHOOL, PUBLIC, BUILDING",False,False,413,4.0,8.0,47.0,05,1185472.0,1844708.0,2005,02/10/2018 03:50:01 PM,41.729020533,-87.596158569,"(41.729020533, -87.596158569)"
4491954,HL793375,12/16/2005 05:40:00 PM,011XX W 79TH ST,0460,BATTERY,SIMPLE,RESTAURANT,False,False,612,6.0,17.0,71.0,08B,1170212.0,1852419.0,2005,02/28/2018 03:56:25 PM,41.75052562,-87.651835768,"(41.75052562, -87.651835768)"
12106119,JD296011,06/17/2020 08:00:00 AM,0000X E LAKE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,False,False,111,1.0,42.0,32.0,11,1176441.0,1901747.0,2020,07/18/2020 03:40:52 PM,41.885748304,-87.627525121,"(41.885748304, -87.627525121)"
4497710,HL798663,12/19/2005 06:40:00 PM,076XX S CICERO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,833,8.0,13.0,65.0,06,1145727.0,1853720.0,2005,02/28/2018 03:56:25 PM,41.754592961,-87.741528537,"(41.754592961, -87.741528537)"
4494262,HL796621,12/18/2005 03:17:00 PM,105XX S PERRY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,512,5.0,34.0,49.0,08B,1177469.0,1834947.0,2005,02/10/2018 03:50:01 PM,41.702419375,-87.625769131,"(41.702419375, -87.625769131)"
4529675,HM117315,01/10/2006 09:25:00 PM,094XX S ELIZABETH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2222,22.0,21.0,73.0,14,1169648.0,1842271.0,2006,02/28/2018 03:56:25 PM,41.722690314,-87.654195973,"(41.722690314, -87.654195973)"
4414353,HL702875,10/16/2005 09:00:00 AM,042XX S ASHLAND AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,OTHER,False,False,914,9.0,12.0,61.0,11,1166380.0,1876821.0,2005,02/10/2018 03:50:01 PM,41.817570192,-87.665183168,"(41.817570192, -87.665183168)"
4321587,HL627955,09/21/2005 08:30:00 PM,012XX W MONTROSE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2322,19.0,46.0,3.0,07,1167024.0,1929348.0,2005,02/28/2018 03:56:25 PM,41.961694325,-87.661311726,"(41.961694325, -87.661311726)"
4527576,HM114891,01/09/2006 03:10:00 PM,022XX W MAYPOLE AVE,0560,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,False,False,1332,12.0,2.0,28.0,08A,1161602.0,1900975.0,2006,02/28/2018 03:56:25 PM,41.883951855,-87.682038302,"(41.883951855, -87.682038302)"
4484751,HL785514,12/12/2005 04:00:00 PM,007XX N DEARBORN ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,False,False,1832,18.0,42.0,8.0,04B,1175808.0,1905226.0,2005,02/28/2018 03:56:25 PM,41.895309129,-87.629744844,"(41.895309129, -87.629744844)"
4393097,HL687373,10/21/2005 03:45:00 PM,007XX W SCHUBERT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1933,19.0,43.0,7.0,14,1171046.0,1918410.0,2005,02/28/2018 03:56:25 PM,41.931592545,-87.646846775,"(41.931592545, -87.646846775)"
4394831,HL688662,10/18/2005 01:30:00 PM,013XX E 47TH ST,0870,THEFT,POCKET-PICKING,PARKING LOT/GARAGE(NON.RESID.),False,False,2123,2.0,4.0,39.0,06,1185766.0,1874101.0,2005,02/10/2018 03:50:01 PM,41.809670667,-87.594156219,"(41.809670667, -87.594156219)"
4448639,HL747059,11/21/2005 12:00:00 AM,069XX S CREGIER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,332,3.0,5.0,43.0,26,1189398.0,1859405.0,2005,02/10/2018 03:50:01 PM,41.769257286,-87.581306331,"(41.769257286, -87.581306331)"
4524305,HM112113,01/07/2006 07:00:00 PM,039XX W 63RD ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,823,8.0,13.0,65.0,08A,1151110.0,1862533.0,2006,02/28/2018 03:56:25 PM,41.778673969,-87.721571477,"(41.778673969, -87.721571477)"
4350097,HL646259,10/01/2005 12:00:00 AM,026XX S STATE ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,HOTEL/MOTEL,False,False,2113,1.0,3.0,35.0,26,1176718.0,1886997.0,2005,02/28/2018 03:56:25 PM,41.845267108,-87.626953617,"(41.845267108, -87.626953617)"
4459627,HL758462,11/27/2005 03:45:00 PM,103XX S KEDZIE AVE,0870,THEFT,POCKET-PICKING,GROCERY FOOD STORE,False,False,2211,22.0,19.0,74.0,06,1156831.0,1835990.0,2005,02/28/2018 03:56:25 PM,41.705722012,-87.701312362,"(41.705722012, -87.701312362)"
4305887,HL608383,09/12/2005 08:37:00 PM,129XX S PEORIA ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,523,5.0,34.0,53.0,26,1172694.0,1819143.0,2005,02/10/2018 03:50:01 PM,41.659156964,-87.643717051,"(41.659156964, -87.643717051)"
12031994,JD211198,04/14/2020 12:00:00 AM,036XX W 57TH ST,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),False,False,822,8.0,23.0,62.0,06,1152975.0,1866566.0,2020,04/22/2020 03:40:38 PM,41.78970452,-87.714627786,"(41.78970452, -87.714627786)"
4317041,HL625196,09/15/2005 03:30:00 PM,020XX N ORCHARD ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,"SCHOOL, PUBLIC, BUILDING",False,False,1812,18.0,43.0,7.0,03,1171276.0,1913758.0,2005,02/28/2018 03:56:25 PM,41.918822185,-87.646138574,"(41.918822185, -87.646138574)"
4354720,HL652581,10/03/2005 09:00:00 PM,032XX W MAYPOLE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GOVERNMENT BUILDING/PROPERTY,False,False,1123,11.0,28.0,27.0,14,1154770.0,1900800.0,2005,02/28/2018 03:56:25 PM,41.88361118,-87.707130873,"(41.88361118, -87.707130873)"
4349328,HL633908,09/25/2005 02:15:00 AM,040XX W WILCOX ST,0560,ASSAULT,SIMPLE,STREET,False,False,1115,11.0,28.0,26.0,08A,1149509.0,1899030.0,2005,02/28/2018 03:56:25 PM,41.878857822,-87.726495797,"(41.878857822, -87.726495797)"
4431704,HL727022,11/10/2005 01:30:00 AM,0000X W DIVISION ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,False,False,1824,18.0,42.0,8.0,06,1175841.0,1908367.0,2005,02/28/2018 03:56:25 PM,41.903927445,-87.629529005,"(41.903927445, -87.629529005)"
12184069,JD388475,10/04/2020 01:06:00 PM,047XX N CENTRAL AVE,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,GROCERY FOOD STORE,True,False,1623,16.0,45.0,15.0,03,1138146.0,1930974.0,2020,10/16/2020 03:41:11 PM,41.966728607,-87.767445112,"(41.966728607, -87.767445112)"
4317189,HL623656,09/20/2005 10:13:57 AM,035XX E 114TH ST,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",True,False,433,4.0,10.0,52.0,15,1201660.0,1829983.0,2005,02/28/2018 03:56:25 PM,41.688218178,-87.537357913,"(41.688218178, -87.537357913)"
4422280,HL716777,11/05/2005 08:57:47 AM,040XX N MAPLEWOOD AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,False,False,1912,19.0,47.0,5.0,26,1158673.0,1926714.0,2005,02/28/2018 03:56:25 PM,41.954642097,-87.692087163,"(41.954642097, -87.692087163)"
4407404,HL700165,10/28/2005 07:59:19 AM,078XX S BURNHAM AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,421,4.0,7.0,43.0,14,1196080.0,1853591.0,2005,02/28/2018 03:56:25 PM,41.753140326,-87.557006065,"(41.753140326, -87.557006065)"
4485154,HL781397,12/10/2005 08:30:00 AM,028XX W ROOSEVELT RD,0560,ASSAULT,SIMPLE,STREET,False,False,1135,11.0,28.0,29.0,08A,1157789.0,1894589.0,2005,02/28/2018 03:56:25 PM,41.8665066,-87.696214119,"(41.8665066, -87.696214119)"
4461236,HL759934,11/28/2005 12:40:00 PM,088XX S HOUSTON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,424,4.0,10.0,46.0,26,1198058.0,1846877.0,2005,02/28/2018 03:56:25 PM,41.734667407,-87.549981601,"(41.734667407, -87.549981601)"
4476755,HL770959,12/04/2005 07:45:00 AM,012XX N BURLING ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,False,1822,18.0,27.0,8.0,26,1171084.0,1908425.0,2005,02/10/2018 03:50:01 PM,41.904192368,-87.647000785,"(41.904192368, -87.647000785)"
4444580,HL741399,11/17/2005 08:35:00 PM,051XX S PAULINA ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,False,False,932,9.0,16.0,61.0,04A,1165883.0,1870524.0,2005,02/28/2018 03:56:25 PM,41.800301097,-87.667185355,"(41.800301097, -87.667185355)"
4311301,HL620216,09/18/2005 04:20:00 PM,042XX S ASHLAND AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,True,False,914,9.0,12.0,61.0,11,1166380.0,1876821.0,2005,02/28/2018 03:56:25 PM,41.817570192,-87.665183168,"(41.817570192, -87.665183168)"
4422129,HL717598,11/02/2005 11:55:00 PM,014XX E 49TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2132,2.0,4.0,39.0,07,1186479.0,1872790.0,2005,02/10/2018 03:50:01 PM,41.806056333,-87.591582588,"(41.806056333, -87.591582588)"
4357681,HL653982,10/04/2005 11:00:00 PM,049XX W DIVISION ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,2533,25.0,37.0,25.0,08B,1143238.0,1907536.0,2005,02/28/2018 03:56:25 PM,41.902318654,-87.749309398,"(41.902318654, -87.749309398)"
4496763,HL797024,12/18/2005 09:20:00 PM,070XX S PULASKI RD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,833,8.0,13.0,65.0,06,1150923.0,1857420.0,2005,02/10/2018 03:50:01 PM,41.764646721,-87.722390196,"(41.764646721, -87.722390196)"
4512805,HM101163,01/01/2006 03:12:00 PM,025XX N ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1413,14.0,26.0,22.0,08B,1152614.0,1916815.0,2006,02/28/2018 03:56:25 PM,41.927600733,-87.714623759,"(41.927600733, -87.714623759)"
4349054,HL648103,10/02/2005 03:00:00 AM,090XX S LAFLIN ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,2222,22.0,21.0,73.0,08A,1167919.0,1844849.0,2005,02/10/2018 03:50:01 PM,41.729801988,-87.660455293,"(41.729801988, -87.660455293)"
4427676,HL723326,11/07/2005 08:30:00 PM,072XX S VERNON AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,323,3.0,6.0,69.0,05,1180499.0,1857178.0,2005,02/28/2018 03:56:25 PM,41.763355055,-87.613993823,"(41.763355055, -87.613993823)"
4447444,HL744419,11/19/2005 01:50:00 PM,016XX N LAMON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,2533,25.0,37.0,25.0,18,1143239.0,1910601.0,2005,02/10/2018 03:50:01 PM,41.910729334,-87.749229063,"(41.910729334, -87.749229063)"
4492109,HL795113,12/16/2005 06:00:00 PM,102XX S AVENUE H,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,432,4.0,10.0,52.0,14,1202816.0,1837585.0,2005,02/28/2018 03:56:25 PM,41.70904932,-87.532867342,"(41.70904932, -87.532867342)"
4351540,HL586646,09/02/2005 08:41:00 AM,050XX W WASHINGTON BLVD,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,True,False,1533,15.0,28.0,25.0,18,1142677.0,1900031.0,2005,02/28/2018 03:56:25 PM,41.881734508,-87.751556978,"(41.881734508, -87.751556978)"
4318173,HL622986,09/16/2005 12:45:00 PM,006XX S JEFFERSON ST,0810,THEFT,OVER $500,STREET,False,False,131,1.0,2.0,28.0,06,1172420.0,1897495.0,2005,02/28/2018 03:56:25 PM,41.87417034,-87.64241662,"(41.87417034, -87.64241662)"
4358491,HL650828,10/03/2005 03:05:00 PM,032XX N NAGLE AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,1632,16.0,36.0,17.0,06,1132814.0,1920746.0,2005,02/28/2018 03:56:25 PM,41.938756854,-87.787290048,"(41.938756854, -87.787290048)"
4411788,HL705031,10/29/2005 06:00:00 PM,040XX N KENMORE AVE,0810,THEFT,OVER $500,STREET,False,False,2322,19.0,46.0,3.0,06,1168442.0,1927123.0,2005,02/28/2018 03:56:25 PM,41.95555821,-87.656163033,"(41.95555821, -87.656163033)"
4491919,HL790511,12/15/2005 07:29:00 AM,006XX S STATE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,False,False,132,1.0,2.0,32.0,06,1176452.0,1897651.0,2005,02/28/2018 03:56:25 PM,41.874508398,-87.627608412,"(41.874508398, -87.627608412)"
4509607,HL816410,12/29/2005 07:45:00 PM,006XX W 35TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,True,924,9.0,11.0,60.0,04A,1172739.0,1881696.0,2005,09/07/2021 03:41:02 PM,41.83080959,-87.641712613,"(41.83080959, -87.641712613)"
4375301,HL664708,07/11/2005 06:00:00 PM,060XX S WENTWORTH AVE,0890,THEFT,FROM BUILDING,OTHER,False,False,311,3.0,20.0,68.0,06,1176009.0,1864679.0,2005,02/28/2018 03:56:25 PM,41.784040481,-87.630225686,"(41.784040481, -87.630225686)"
4416047,HL710930,10/29/2005 09:30:00 PM,006XX W 59TH ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,True,711,7.0,20.0,68.0,26,1172864.0,1865762.0,2005,02/28/2018 03:56:25 PM,41.787082346,-87.641724455,"(41.787082346, -87.641724455)"
4475343,HL774581,12/05/2005 12:01:00 AM,016XX E 71ST ST,0810,THEFT,OVER $500,WAREHOUSE,False,False,332,3.0,5.0,43.0,06,1188642.0,1858271.0,2005,02/28/2018 03:56:25 PM,41.7661636,-87.584113638,"(41.7661636, -87.584113638)"
4377354,HL672084,10/13/2005 10:30:00 PM,017XX N NARRAGANSETT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2513,25.0,36.0,25.0,07,1133477.0,1910881.0,2005,02/28/2018 03:56:25 PM,41.911674513,-87.78508513,"(41.911674513, -87.78508513)"
4404858,HL698878,10/27/2005 02:15:00 PM,023XX W LAWRENCE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1911,19.0,47.0,4.0,06,1160079.0,1931827.0,2005,02/28/2018 03:56:25 PM,41.968643448,-87.686776655,"(41.968643448, -87.686776655)"
4504972,HL811357,12/26/2005 11:00:00 PM,085XX S OGLESBY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,412,4.0,8.0,46.0,07,1193321.0,1848750.0,2005,02/28/2018 03:56:25 PM,41.739924086,-87.567274475,"(41.739924086, -87.567274475)"
4433806,HL729076,11/11/2005 12:00:00 PM,041XX N OAKLEY AVE,0560,ASSAULT,SIMPLE,ALLEY,False,False,1912,19.0,47.0,5.0,08A,1160293.0,1927411.0,2005,02/28/2018 03:56:25 PM,41.956521285,-87.686112433,"(41.956521285, -87.686112433)"
4372541,HL661133,10/07/2005 11:44:00 PM,0000X E ROOSEVELT RD,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,VEHICLE NON-COMMERCIAL,False,False,132,1.0,2.0,32.0,11,1176818.0,1895074.0,2005,02/28/2018 03:56:25 PM,41.867428687,-87.626342565,"(41.867428687, -87.626342565)"
4505881,HL806544,12/23/2005 07:30:00 PM,0000X S WACKER DR,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,True,111,1.0,2.0,32.0,08A,1173871.0,1900172.0,2005,02/10/2018 03:50:01 PM,41.881484024,-87.637009521,"(41.881484024, -87.637009521)"
4409265,HL702893,10/29/2005 02:02:14 PM,054XX W AUGUSTA BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,False,False,1524,15.0,37.0,25.0,14,1139660.0,1906129.0,2005,02/28/2018 03:56:25 PM,41.898523768,-87.762486517,"(41.898523768, -87.762486517)"
4482315,HL783502,12/11/2005 02:00:00 AM,026XX N CALIFORNIA AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,False,False,1411,14.0,35.0,22.0,03,1157261.0,1917397.0,2005,02/28/2018 03:56:25 PM,41.929104501,-87.697531954,"(41.929104501, -87.697531954)"
4452198,HL746688,11/18/2005 01:30:00 AM,066XX S PEORIA ST,031A,ROBBERY,ARMED: HANDGUN,STREET,False,False,723,7.0,17.0,68.0,03,1171447.0,1860911.0,2005,02/28/2018 03:56:25 PM,41.773801799,-87.647061893,"(41.773801799, -87.647061893)"
4446941,HL743632,11/19/2005 01:23:08 AM,093XX S THROOP ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2222,22.0,21.0,73.0,14,1169299.0,1842915.0,2005,02/28/2018 03:56:25 PM,41.724465094,-87.655455745,"(41.724465094, -87.655455745)"
4481858,HL729998,11/11/2005 09:15:38 PM,051XX S CAMPBELL AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,True,911,9.0,14.0,63.0,26,1160573.0,1870512.0,2005,09/07/2021 03:41:02 PM,41.800379441,-87.686659159,"(41.800379441, -87.686659159)"
4525487,HM110954,01/07/2006 08:20:00 AM,002XX W 106TH ST,0560,ASSAULT,SIMPLE,STREET,False,True,512,5.0,34.0,49.0,08A,1176498.0,1834649.0,2006,02/28/2018 03:56:25 PM,41.701623457,-87.629333575,"(41.701623457, -87.629333575)"
4420944,HL714557,11/04/2005 08:04:46 AM,048XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,False,1533,15.0,28.0,25.0,26,1144203.0,1899587.0,2005,02/28/2018 03:56:25 PM,41.880487595,-87.745964635,"(41.880487595, -87.745964635)"
4337383,HL639521,09/27/2005 04:00:00 PM,083XX S MACKINAW AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,424,4.0,10.0,46.0,08A,1199921.0,1850300.0,2005,02/28/2018 03:56:25 PM,41.744013631,-87.543041387,"(41.744013631, -87.543041387)"
4393594,HL686910,10/21/2005 12:45:00 PM,096XX S MICHIGAN AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",True,False,511,5.0,6.0,49.0,08B,1178850.0,1841009.0,2005,02/28/2018 03:56:25 PM,41.71902307,-87.620528559,"(41.71902307, -87.620528559)"
4368873,HL663244,10/09/2005 04:50:00 PM,004XX S WABASH AVE,0560,ASSAULT,SIMPLE,STREET,False,False,132,1.0,2.0,32.0,08A,1176874.0,1898297.0,2005,02/28/2018 03:56:25 PM,41.876271528,-87.626039487,"(41.876271528, -87.626039487)"
4328496,HL630338,09/23/2005 11:36:24 AM,064XX S WINCHESTER AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,726,7.0,15.0,67.0,04B,1164460.0,1862053.0,2005,02/28/2018 03:56:25 PM,41.777085742,-87.67264267,"(41.777085742, -87.67264267)"
4520567,HM107586,01/05/2006 04:30:00 AM,061XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,313,3.0,20.0,42.0,14,1182619.0,1864506.0,2006,02/10/2018 03:50:01 PM,41.783414875,-87.605996535,"(41.783414875, -87.605996535)"
4364440,HL655824,10/05/2005 08:15:00 PM,012XX N AUSTIN BLVD,0480,BATTERY,AGG PRO.EMP: HANDGUN,SIDEWALK,True,False,2531,25.0,29.0,25.0,04B,1136141.0,1907537.0,2005,02/10/2018 03:50:01 PM,41.902451022,-87.775378157,"(41.902451022, -87.775378157)"
12120439,JD314435,07/29/2020 07:05:00 PM,073XX S LAFAYETTE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,731,7.0,6.0,69.0,15,1177099.0,1856435.0,2020,08/05/2020 03:41:44 PM,41.761393527,-87.626477784,"(41.761393527, -87.626477784)"
4451634,HL746893,11/19/2005 05:00:00 PM,016XX W MORSE AVE,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,STREET,False,False,2431,24.0,49.0,1.0,02,1164224.0,1946136.0,2005,02/28/2018 03:56:25 PM,42.007820933,-87.671128857,"(42.007820933, -87.671128857)"
4502666,HL805851,12/23/2005 01:33:12 PM,023XX W CERMAK RD,0560,ASSAULT,SIMPLE,RESTAURANT,True,False,1223,12.0,25.0,31.0,08A,1161019.0,1889342.0,2005,02/28/2018 03:56:25 PM,41.852041917,-87.68450201,"(41.852041917, -87.68450201)"
12043146,JD223709,05/03/2020 06:00:00 PM,010XX N DRAKE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1121,11.0,27.0,23.0,07,1152519.0,1906722.0,2020,05/10/2020 03:41:42 PM,41.899906517,-87.715240128,"(41.899906517, -87.715240128)"
4497558,HL792283,12/16/2005 09:15:00 AM,024XX W MONROE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,False,1125,11.0,2.0,28.0,26,1159921.0,1899604.0,2005,02/10/2018 03:50:01 PM,41.880224549,-87.688248952,"(41.880224549, -87.688248952)"
